Crime_ID,Crime_Type,Date,Time,Location_ID,Officer_ID,Status
1532,Cybercrime,2024-11-10,20:00,5,75,Solved
1533,Assault,2024-03-06,04:00,7,41,Unsolved
1534,Fraud,2024-08-05,00:00,8,12,Solved
1535,Burglary,2024-04-20,12:00,2,72,Unsolved
1536,Fraud,2024-02-27,23:00,7,60,Unsolved
1537,Assault,2024-01-01,01:00,7,76,Unsolved
1538,Theft,2024-04-20,09:00,4,6,Solved
1539,Cybercrime,2024-12-26,14:00,3,20,Unsolved
1540,Fraud,2024-11-19,22:00,5,31,Solved
1541,Assault,2024-03-11,11:00,5,95,Solved
1542,Assault,2024-09-16,10:00,2,45,Solved
1543,Robbery,2024-10-30,05:00,5,26,Unsolved
1544,Cybercrime,2024-05-02,05:00,3,70,Unsolved
1545,Assault,2024-02-12,10:00,5,32,Solved
1546,Fraud,2024-09-14,03:00,4,75,Unsolved
1547,Robbery,2024-10-30,01:00,6,30,Solved
1548,Burglary,2024-03-09,03:00,3,91,Solved
1549,Robbery,2024-09-03,12:00,5,5,Solved
1550,Theft,2024-03-02,20:00,7,59,Solved
1551,Cybercrime,2024-01-30,01:00,3,79,Solved
1552,Robbery,2024-10-27,02:00,1,85,Solved
1553,Cybercrime,2024-03-07,15:00,5,85,Solved
1554,Burglary,2024-05-01,03:00,3,28,Solved
1555,Fraud,2024-03-18,13:00,1,65,Unsolved
1556,Robbery,2024-09-08,13:00,6,1,Solved
1557,Robbery,2024-10-21,22:00,1,3,Solved
1558,Assault,2024-05-18,14:00,2,6,Unsolved
1559,Robbery,2024-05-04,06:00,8,19,Unsolved
1560,Burglary,2024-05-02,21:00,5,62,Solved
1561,Cybercrime,2024-10-04,18:00,5,73,Unsolved
1562,Robbery,2024-01-17,16:00,6,65,Solved
1563,Robbery,2024-03-19,21:00,8,43,Solved
1564,Assault,2024-05-15,16:00,2,74,Solved
1565,Assault,2024-06-30,01:00,1,89,Solved
1566,Assault,2024-07-14,21:00,7,51,Unsolved
1567,Robbery,2024-11-29,14:00,2,67,Solved
1568,Burglary,2024-08-02,19:00,4,48,Solved
1569,Theft,2024-08-01,09:00,1,95,Solved
1570,Assault,2024-05-21,21:00,1,6,Unsolved
1571,Cybercrime,2024-11-13,22:00,8,41,Unsolved
1572,Cybercrime,2024-08-28,22:00,1,92,Solved
1573,Fraud,2024-07-04,16:00,5,34,Solved
1574,Robbery,2024-02-15,03:00,7,80,Solved
1575,Cybercrime,2024-07-08,05:00,4,6,Solved
1576,Burglary,2024-11-03,14:00,2,78,Unsolved
1577,Robbery,2024-02-10,16:00,8,67,Unsolved
1578,Assault,2024-01-08,00:00,6,31,Solved
1579,Cybercrime,2024-04-24,05:00,2,16,Solved
1580,Assault,2024-01-05,18:00,6,45,Unsolved
1581,Robbery,2024-08-16,12:00,1,33,Unsolved
1582,Fraud,2024-08-15,05:00,8,76,Unsolved
1583,Theft,2024-05-26,16:00,2,45,Unsolved
1584,Robbery,2024-03-13,17:00,3,5,Solved
1585,Theft,2024-09-09,07:00,8,16,Solved
1586,Robbery,2024-03-23,09:00,2,11,Solved
1587,Assault,2024-04-15,23:00,4,14,Solved
1588,Assault,2024-10-01,12:00,1,72,Solved
1589,Theft,2024-03-27,08:00,7,54,Solved
1590,Robbery,2024-01-30,18:00,6,14,Unsolved
1591,Cybercrime,2024-01-12,08:00,4,57,Solved
1592,Assault,2024-06-29,15:00,7,23,Solved
1593,Assault,2024-11-28,08:00,1,59,Solved
1594,Theft,2024-07-25,02:00,1,48,Solved
1595,Burglary,2024-07-16,10:00,1,64,Solved
1596,Robbery,2024-07-16,17:00,1,51,Solved
1597,Burglary,2024-06-06,07:00,3,100,Unsolved
1598,Burglary,2024-07-24,15:00,1,25,Unsolved
1599,Fraud,2024-06-01,18:00,5,48,Solved
1600,Fraud,2024-05-18,14:00,2,19,Unsolved
1601,Assault,2024-11-17,19:00,5,83,Solved
1602,Fraud,2024-03-26,22:00,7,15,Unsolved
1603,Fraud,2024-05-01,12:00,4,15,Unsolved
1604,Assault,2024-06-30,15:00,6,83,Solved
1605,Cybercrime,2024-08-17,04:00,3,20,Solved
1606,Burglary,2024-01-21,11:00,2,35,Solved
1607,Cybercrime,2024-01-14,14:00,6,77,Solved
1608,Cybercrime,2024-01-27,04:00,7,67,Solved
1609,Burglary,2024-05-14,21:00,8,39,Unsolved
1610,Fraud,2024-04-28,22:00,8,72,Unsolved
1611,Burglary,2024-07-30,09:00,6,54,Solved
1612,Burglary,2024-06-26,11:00,8,12,Unsolved
1613,Burglary,2024-03-06,17:00,2,64,Unsolved
1614,Burglary,2024-08-31,21:00,4,41,Solved
1615,Burglary,2024-11-06,12:00,3,15,Solved
1616,Theft,2024-05-08,13:00,6,25,Solved
1617,Cybercrime,2024-12-03,01:00,1,80,Solved
1618,Cybercrime,2024-03-17,20:00,6,68,Solved
1619,Burglary,2024-05-28,12:00,1,73,Solved
1620,Burglary,2024-07-01,21:00,3,31,Solved
1621,Assault,2024-01-16,07:00,4,31,Solved
1622,Theft,2024-06-22,02:00,1,100,Solved
1623,Robbery,2024-10-12,15:00,7,98,Unsolved
1624,Burglary,2024-11-22,06:00,1,86,Unsolved
1625,Assault,2024-08-22,18:00,2,14,Unsolved
1626,Fraud,2024-03-22,18:00,4,70,Unsolved
1627,Cybercrime,2024-12-28,18:00,1,82,Solved
1628,Burglary,2024-10-30,04:00,2,78,Solved
1629,Cybercrime,2024-04-14,18:00,4,5,Unsolved
1630,Assault,2024-03-16,09:00,8,26,Solved
1631,Fraud,2024-03-03,01:00,4,60,Solved
1632,Cybercrime,2024-01-26,04:00,4,27,Solved
1633,Theft,2024-04-16,15:00,4,24,Solved
1634,Fraud,2024-06-19,06:00,5,62,Unsolved
1635,Fraud,2024-11-13,15:00,5,39,Unsolved
1636,Theft,2024-10-27,11:00,8,89,Unsolved
1637,Fraud,2024-10-27,18:00,3,83,Solved
1638,Theft,2024-06-09,21:00,4,85,Unsolved
1639,Cybercrime,2024-10-03,17:00,7,14,Unsolved
1640,Theft,2024-11-13,06:00,1,89,Solved
1641,Robbery,2024-01-08,22:00,2,91,Unsolved
1642,Theft,2024-09-12,10:00,3,73,Unsolved
1643,Fraud,2024-04-10,05:00,8,48,Solved
1644,Fraud,2024-08-13,09:00,8,52,Unsolved
1645,Fraud,2024-06-27,20:00,2,98,Solved
1646,Theft,2024-01-22,14:00,8,64,Solved
1647,Assault,2024-09-22,16:00,4,29,Unsolved
1648,Robbery,2024-03-18,15:00,3,28,Solved
1649,Assault,2024-05-19,00:00,3,60,Unsolved
1650,Fraud,2024-08-17,07:00,6,95,Solved
1651,Assault,2024-02-05,03:00,6,79,Unsolved
1652,Cybercrime,2024-08-30,03:00,2,60,Solved
1653,Cybercrime,2024-02-11,21:00,7,51,Solved
1654,Theft,2024-05-17,22:00,1,11,Solved
1655,Assault,2024-05-23,19:00,8,92,Unsolved
1656,Theft,2024-08-09,17:00,3,85,Solved
1657,Assault,2024-12-07,06:00,7,23,Solved
1658,Burglary,2024-03-17,00:00,4,38,Solved
1659,Fraud,2024-10-12,03:00,6,30,Solved
1660,Cybercrime,2024-01-26,08:00,7,13,Solved
1661,Robbery,2024-03-27,12:00,6,21,Solved
1662,Burglary,2024-06-14,01:00,2,67,Solved
1663,Robbery,2024-12-29,09:00,5,53,Solved
1664,Fraud,2024-04-01,23:00,8,16,Unsolved
1665,Assault,2024-06-13,05:00,1,3,Solved
1666,Burglary,2024-06-22,11:00,7,42,Unsolved
1667,Fraud,2024-07-13,06:00,1,58,Unsolved
1668,Theft,2024-01-04,19:00,2,2,Unsolved
1669,Cybercrime,2024-07-05,18:00,5,98,Solved
1670,Fraud,2024-12-17,19:00,6,63,Unsolved
1671,Burglary,2024-03-13,10:00,5,46,Unsolved
1672,Robbery,2024-04-09,09:00,3,44,Solved
1673,Cybercrime,2024-09-02,05:00,8,4,Solved
1674,Fraud,2024-03-30,18:00,5,48,Solved
1675,Cybercrime,2024-12-07,13:00,8,88,Unsolved
1676,Assault,2024-06-09,22:00,5,5,Unsolved
1677,Fraud,2024-03-14,14:00,2,40,Unsolved
1678,Fraud,2024-10-20,22:00,7,69,Unsolved
1679,Cybercrime,2024-05-10,02:00,7,6,Solved
1680,Burglary,2024-10-28,12:00,8,72,Solved
1681,Cybercrime,2024-09-26,18:00,6,60,Solved
1682,Burglary,2024-06-18,21:00,5,8,Solved
1683,Robbery,2024-10-16,08:00,4,34,Solved
1684,Burglary,2024-09-16,22:00,7,58,Solved
1685,Burglary,2024-06-07,21:00,8,90,Solved
1686,Robbery,2024-07-16,07:00,6,58,Solved
1687,Fraud,2024-12-10,06:00,1,72,Solved
1688,Burglary,2024-04-21,12:00,4,29,Unsolved
1689,Fraud,2024-03-15,16:00,3,48,Solved
1690,Theft,2024-06-13,06:00,5,5,Unsolved
1691,Burglary,2024-11-17,04:00,6,62,Solved
1692,Assault,2024-07-17,04:00,8,52,Solved
1693,Burglary,2024-09-29,15:00,2,2,Solved
1694,Assault,2024-04-19,04:00,6,91,Unsolved
1695,Robbery,2024-08-09,11:00,4,75,Solved
1696,Burglary,2024-01-06,12:00,6,25,Unsolved
1697,Robbery,2024-12-11,12:00,4,41,Unsolved
1698,Robbery,2024-05-05,15:00,6,97,Solved
1699,Theft,2024-12-09,18:00,8,37,Unsolved
1700,Burglary,2024-09-09,15:00,8,52,Unsolved
1701,Burglary,2024-01-30,12:00,1,88,Solved
1702,Theft,2024-04-05,19:00,2,84,Unsolved
1703,Assault,2024-12-28,20:00,5,68,Solved
1704,Burglary,2024-07-16,02:00,8,3,Solved
1705,Robbery,2024-03-27,14:00,4,68,Unsolved
1706,Robbery,2024-08-20,21:00,2,65,Unsolved
1707,Theft,2024-06-18,23:00,4,28,Solved
1708,Fraud,2024-07-28,10:00,3,21,Solved
1709,Burglary,2024-02-21,12:00,6,28,Solved
1710,Burglary,2024-10-29,06:00,6,15,Solved
1711,Robbery,2024-02-28,04:00,4,18,Solved
1712,Fraud,2024-03-24,13:00,7,77,Solved
1713,Theft,2024-05-23,14:00,2,92,Solved
1714,Burglary,2024-03-16,20:00,4,11,Unsolved
1715,Fraud,2024-04-03,07:00,2,90,Unsolved
1716,Robbery,2024-04-18,12:00,3,59,Unsolved
1717,Fraud,2024-08-22,11:00,1,75,Unsolved
1718,Cybercrime,2024-11-04,18:00,2,8,Unsolved
1719,Theft,2024-09-10,08:00,6,40,Solved
1720,Theft,2024-02-26,04:00,1,3,Solved
1721,Theft,2024-01-26,10:00,3,68,Unsolved
1722,Robbery,2024-07-26,15:00,8,57,Solved
1723,Burglary,2024-02-06,16:00,7,44,Solved
1724,Robbery,2024-09-17,18:00,6,98,Unsolved
1725,Robbery,2024-12-04,03:00,7,33,Unsolved
1726,Cybercrime,2024-12-16,12:00,6,61,Solved
1727,Assault,2024-05-19,17:00,5,25,Unsolved
1728,Robbery,2024-10-25,06:00,6,2,Solved
1729,Robbery,2024-10-05,02:00,5,26,Solved
1730,Cybercrime,2024-10-11,21:00,5,64,Solved
1731,Fraud,2024-07-03,06:00,5,15,Unsolved
1732,Robbery,2024-08-30,21:00,1,11,Solved
1733,Theft,2024-04-29,20:00,3,59,Solved
1734,Cybercrime,2024-12-08,20:00,7,48,Solved
1735,Burglary,2024-01-23,21:00,5,39,Unsolved
1736,Theft,2024-05-10,04:00,1,14,Unsolved
1737,Robbery,2024-07-20,01:00,7,76,Solved
1738,Burglary,2024-05-09,19:00,6,43,Unsolved
1739,Cybercrime,2024-02-03,09:00,4,43,Unsolved
1740,Theft,2024-07-27,03:00,6,55,Unsolved
1741,Burglary,2024-01-08,02:00,5,41,Solved
1742,Cybercrime,2024-03-04,10:00,5,97,Solved
1743,Burglary,2024-11-21,22:00,8,57,Unsolved
1744,Cybercrime,2024-09-18,06:00,2,99,Unsolved
1745,Theft,2024-08-17,20:00,7,70,Solved
1746,Fraud,2024-02-05,07:00,8,1,Solved
1747,Assault,2024-02-16,07:00,3,17,Solved
1748,Robbery,2024-07-28,23:00,2,51,Unsolved
1749,Assault,2024-10-06,09:00,2,49,Solved
1750,Burglary,2024-10-03,22:00,4,12,Unsolved
1751,Assault,2024-05-12,22:00,6,79,Unsolved
1752,Fraud,2024-10-06,08:00,8,15,Solved
1753,Theft,2024-10-29,13:00,1,32,Solved
1754,Assault,2024-10-14,17:00,3,33,Unsolved
1755,Burglary,2024-01-26,13:00,8,83,Unsolved
1756,Assault,2024-04-26,05:00,5,99,Unsolved
1757,Cybercrime,2024-05-26,20:00,2,73,Unsolved
1758,Assault,2024-01-12,18:00,8,45,Unsolved
1759,Robbery,2024-04-29,07:00,7,27,Unsolved
1760,Cybercrime,2024-02-23,17:00,6,30,Solved
1761,Fraud,2024-10-28,23:00,3,96,Unsolved
1762,Cybercrime,2024-05-14,07:00,8,33,Solved
1763,Theft,2024-05-28,07:00,3,59,Unsolved
1764,Fraud,2024-01-06,07:00,5,11,Solved
1765,Robbery,2024-11-19,14:00,7,28,Solved
1766,Assault,2024-08-19,13:00,3,84,Unsolved
1767,Theft,2024-10-09,17:00,8,46,Unsolved
1768,Burglary,2024-08-01,10:00,4,3,Solved
1769,Assault,2024-02-26,11:00,3,54,Solved
1770,Theft,2024-12-30,05:00,6,45,Solved
1771,Fraud,2024-12-22,21:00,3,78,Solved
1772,Burglary,2024-02-07,11:00,5,98,Solved
1773,Burglary,2024-10-29,01:00,1,32,Solved
1774,Cybercrime,2024-11-16,21:00,8,80,Solved
1775,Fraud,2024-02-26,22:00,3,17,Unsolved
1776,Fraud,2024-10-05,19:00,6,32,Unsolved
1777,Cybercrime,2024-11-08,01:00,3,51,Unsolved
1778,Assault,2024-11-28,06:00,7,90,Unsolved
1779,Robbery,2024-07-18,03:00,3,8,Unsolved
1780,Assault,2024-02-06,10:00,3,60,Solved
1781,Robbery,2024-02-01,21:00,1,51,Unsolved
1782,Theft,2024-10-06,11:00,4,15,Solved
1783,Burglary,2024-10-11,22:00,2,90,Solved
1784,Cybercrime,2024-09-13,23:00,8,58,Unsolved
1785,Cybercrime,2024-06-16,15:00,3,44,Solved
1786,Fraud,2024-11-13,11:00,6,43,Solved
1787,Robbery,2024-11-18,13:00,3,95,Unsolved
1788,Burglary,2024-05-02,03:00,5,78,Unsolved
1789,Cybercrime,2024-11-10,23:00,1,29,Solved
1790,Cybercrime,2024-02-16,22:00,2,55,Unsolved
1791,Theft,2024-06-14,02:00,7,69,Solved
1792,Assault,2024-03-31,15:00,7,39,Unsolved
1793,Burglary,2024-02-03,23:00,5,61,Unsolved
1794,Burglary,2024-10-17,05:00,2,27,Unsolved
1795,Burglary,2024-01-26,12:00,2,98,Unsolved
1796,Theft,2024-11-30,13:00,3,20,Unsolved
1797,Theft,2024-01-20,23:00,2,94,Solved
1798,Robbery,2024-08-25,16:00,3,60,Solved
1799,Assault,2024-07-22,21:00,8,20,Unsolved
1800,Cybercrime,2024-12-06,17:00,2,36,Solved
1801,Robbery,2024-04-11,03:00,2,90,Solved
1802,Robbery,2024-08-12,01:00,6,92,Unsolved
1803,Theft,2024-03-20,00:00,6,21,Solved
1804,Robbery,2024-05-07,20:00,6,69,Unsolved
1805,Fraud,2024-10-24,11:00,6,41,Solved
1806,Burglary,2024-02-09,06:00,4,76,Solved
1807,Theft,2024-01-07,01:00,4,79,Unsolved
1808,Fraud,2024-04-10,18:00,2,15,Unsolved
1809,Cybercrime,2024-01-09,05:00,4,48,Unsolved
1810,Cybercrime,2024-09-13,19:00,4,74,Unsolved
1811,Fraud,2024-03-28,05:00,5,15,Unsolved
1812,Fraud,2024-10-27,07:00,7,1,Unsolved
1813,Burglary,2024-12-15,20:00,7,65,Unsolved
1814,Theft,2024-04-11,14:00,6,24,Unsolved
1815,Cybercrime,2024-05-10,16:00,3,89,Unsolved
1816,Robbery,2024-12-16,08:00,8,69,Unsolved
1817,Cybercrime,2024-05-05,19:00,8,46,Unsolved
1818,Burglary,2024-07-06,22:00,7,52,Solved
1819,Assault,2024-12-05,19:00,8,43,Solved
1820,Fraud,2024-10-06,18:00,2,90,Solved
1821,Fraud,2024-09-09,20:00,2,35,Solved
1822,Cybercrime,2024-05-25,12:00,3,86,Unsolved
1823,Fraud,2024-12-20,06:00,8,85,Solved
1824,Cybercrime,2024-06-16,16:00,1,59,Unsolved
1825,Burglary,2024-02-25,10:00,4,67,Unsolved
1826,Robbery,2024-10-06,14:00,6,59,Solved
1827,Theft,2024-09-29,14:00,1,89,Unsolved
1828,Robbery,2024-12-13,08:00,8,88,Solved
1829,Fraud,2024-01-31,00:00,8,47,Solved
1830,Cybercrime,2024-06-25,11:00,7,64,Unsolved
1831,Robbery,2024-06-26,03:00,6,69,Solved
1832,Fraud,2024-02-07,20:00,2,45,Unsolved
1833,Assault,2024-02-21,01:00,2,33,Solved
1834,Robbery,2024-05-29,17:00,8,60,Unsolved
1835,Assault,2024-06-08,23:00,5,23,Solved
1836,Theft,2024-04-03,05:00,6,8,Unsolved
1837,Assault,2024-05-26,07:00,8,26,Unsolved
1838,Robbery,2024-10-22,12:00,6,81,Unsolved
1839,Assault,2024-02-14,19:00,1,78,Solved
1840,Cybercrime,2024-02-19,11:00,7,66,Solved
1841,Robbery,2024-01-24,10:00,4,89,Solved
1842,Cybercrime,2024-10-19,03:00,4,32,Solved
1843,Burglary,2024-12-03,07:00,2,53,Unsolved
1844,Fraud,2024-09-10,22:00,3,3,Unsolved
1845,Assault,2024-12-11,18:00,6,26,Solved
1846,Burglary,2024-03-10,13:00,6,5,Unsolved
1847,Cybercrime,2024-12-29,08:00,3,67,Solved
1848,Fraud,2024-03-26,14:00,6,87,Unsolved
1849,Theft,2024-03-09,00:00,7,23,Solved
1850,Cybercrime,2024-03-02,07:00,5,31,Unsolved
1851,Theft,2024-02-13,03:00,8,58,Solved
1852,Fraud,2024-06-23,20:00,2,76,Unsolved
1853,Cybercrime,2024-04-19,14:00,2,38,Solved
1854,Theft,2024-07-21,15:00,5,59,Solved
1855,Burglary,2024-01-13,12:00,6,34,Solved
1856,Robbery,2024-06-12,08:00,5,57,Solved
1857,Assault,2024-09-30,16:00,8,83,Unsolved
1858,Theft,2024-05-19,03:00,1,33,Solved
1859,Fraud,2024-09-17,22:00,2,74,Solved
1860,Theft,2024-10-09,23:00,8,76,Solved
1861,Assault,2024-09-29,10:00,3,89,Solved
1862,Theft,2024-12-23,14:00,7,40,Solved
1863,Theft,2024-11-15,23:00,6,66,Unsolved
1864,Robbery,2024-06-01,18:00,7,89,Unsolved
1865,Assault,2024-07-26,23:00,8,74,Solved
1866,Burglary,2024-08-21,13:00,6,42,Unsolved
1867,Cybercrime,2024-07-31,15:00,4,59,Unsolved
1868,Fraud,2024-02-26,22:00,5,76,Solved
1869,Burglary,2024-10-02,10:00,8,92,Unsolved
1870,Fraud,2024-09-03,18:00,8,27,Unsolved
1871,Fraud,2024-06-10,13:00,3,93,Solved
1872,Burglary,2024-03-06,23:00,7,29,Unsolved
1873,Theft,2024-04-30,02:00,3,73,Solved
1874,Cybercrime,2024-01-30,22:00,4,8,Solved
1875,Assault,2024-10-21,04:00,3,76,Solved
1876,Assault,2024-07-30,05:00,7,55,Unsolved
1877,Burglary,2024-06-30,04:00,8,16,Unsolved
1878,Fraud,2024-03-10,13:00,2,62,Unsolved
1879,Theft,2024-12-13,01:00,2,87,Unsolved
1880,Assault,2024-11-16,11:00,6,24,Solved
1881,Fraud,2024-02-24,19:00,8,20,Solved
1882,Assault,2024-04-14,20:00,1,75,Solved
1883,Assault,2024-07-22,08:00,1,25,Solved
1884,Theft,2024-11-21,15:00,2,88,Solved
1885,Robbery,2024-07-17,02:00,6,68,Solved
1886,Cybercrime,2024-09-01,12:00,5,53,Unsolved
1887,Robbery,2024-08-09,21:00,6,12,Solved
1888,Cybercrime,2024-12-21,10:00,2,17,Solved
1889,Theft,2024-10-05,05:00,3,70,Solved
1890,Robbery,2024-12-03,16:00,4,100,Solved
1891,Theft,2024-08-13,11:00,5,24,Solved
1892,Cybercrime,2024-07-20,16:00,1,40,Solved
1893,Burglary,2024-02-27,20:00,6,38,Unsolved
1894,Cybercrime,2024-06-27,07:00,6,35,Unsolved
1895,Assault,2024-05-28,20:00,6,30,Unsolved
1896,Theft,2024-10-15,23:00,2,73,Unsolved
1897,Robbery,2024-06-20,12:00,3,58,Solved
1898,Theft,2024-04-27,03:00,4,96,Solved
1899,Cybercrime,2024-12-01,05:00,8,4,Unsolved
1900,Assault,2024-09-14,11:00,7,16,Unsolved
1901,Robbery,2024-04-29,15:00,7,3,Solved
1902,Robbery,2024-01-13,04:00,2,4,Unsolved
1903,Theft,2024-06-16,15:00,4,23,Unsolved
1904,Cybercrime,2024-10-02,20:00,5,86,Unsolved
1905,Cybercrime,2024-04-24,08:00,4,14,Unsolved
1906,Assault,2024-11-09,16:00,2,84,Unsolved
1907,Theft,2024-07-13,04:00,3,11,Unsolved
1908,Cybercrime,2024-03-29,02:00,2,57,Unsolved
1909,Cybercrime,2024-09-10,13:00,3,93,Solved
1910,Cybercrime,2024-11-09,18:00,3,41,Unsolved
1911,Robbery,2024-06-30,03:00,2,40,Unsolved
1912,Theft,2024-07-02,12:00,4,45,Solved
1913,Theft,2024-01-03,06:00,8,67,Unsolved
1914,Assault,2024-02-03,11:00,3,75,Solved
1915,Burglary,2024-02-23,00:00,8,77,Unsolved
1916,Theft,2024-08-26,09:00,4,29,Unsolved
1917,Assault,2024-07-09,05:00,1,67,Unsolved
1918,Robbery,2024-07-20,12:00,6,14,Solved
1919,Cybercrime,2024-11-12,01:00,2,11,Solved
1920,Fraud,2024-03-10,06:00,4,65,Solved
1921,Assault,2024-12-08,04:00,1,63,Unsolved
1922,Burglary,2024-09-25,21:00,5,75,Solved
1923,Robbery,2024-06-25,21:00,1,3,Solved
1924,Cybercrime,2024-10-09,00:00,8,24,Unsolved
1925,Robbery,2024-02-22,14:00,6,56,Unsolved
1926,Fraud,2024-01-28,21:00,8,50,Unsolved
1927,Theft,2024-11-05,06:00,3,10,Solved
1928,Fraud,2024-04-02,13:00,1,81,Solved
1929,Robbery,2024-04-12,03:00,6,12,Solved
1930,Cybercrime,2024-09-02,12:00,2,5,Solved
1931,Robbery,2024-05-22,03:00,7,33,Unsolved
1932,Burglary,2024-12-06,11:00,6,88,Unsolved
1933,Theft,2024-02-15,13:00,4,6,Solved
1934,Cybercrime,2024-10-16,03:00,6,55,Solved
1935,Fraud,2024-12-11,13:00,5,94,Unsolved
1936,Burglary,2024-11-22,01:00,1,49,Unsolved
1937,Theft,2024-05-22,04:00,3,3,Solved
1938,Fraud,2024-08-30,04:00,3,52,Unsolved
1939,Assault,2024-08-06,06:00,6,29,Solved
1940,Theft,2024-08-24,10:00,1,86,Solved
1941,Burglary,2024-11-17,22:00,6,30,Solved
1942,Burglary,2024-01-14,15:00,8,61,Solved
1943,Assault,2024-11-03,09:00,7,47,Solved
1944,Cybercrime,2024-01-24,13:00,1,18,Solved
1945,Assault,2024-05-18,05:00,7,100,Solved
1946,Theft,2024-11-24,01:00,8,49,Solved
1947,Burglary,2024-08-27,19:00,7,93,Unsolved
1948,Burglary,2024-04-15,12:00,5,43,Unsolved
1949,Fraud,2024-01-30,19:00,8,12,Solved
1950,Assault,2024-01-03,07:00,1,35,Solved
1951,Robbery,2024-06-13,23:00,4,91,Solved
1952,Robbery,2024-11-08,23:00,1,20,Unsolved
1953,Burglary,2024-12-20,09:00,2,18,Unsolved
1954,Cybercrime,2024-07-05,16:00,3,92,Unsolved
1955,Theft,2024-01-22,07:00,4,3,Solved
1956,Fraud,2024-10-17,12:00,2,88,Unsolved
1957,Assault,2024-04-11,05:00,6,94,Unsolved
1958,Fraud,2024-02-29,14:00,2,98,Unsolved
1959,Fraud,2024-01-03,14:00,2,68,Unsolved
1960,Robbery,2024-05-11,05:00,8,12,Unsolved
1961,Assault,2024-12-08,13:00,7,70,Unsolved
1962,Fraud,2024-01-11,18:00,6,60,Unsolved
1963,Fraud,2024-01-28,00:00,8,17,Solved
1964,Fraud,2024-05-09,23:00,7,71,Unsolved
1965,Assault,2024-03-02,00:00,1,4,Unsolved
1966,Theft,2024-08-23,23:00,7,39,Unsolved
1967,Robbery,2024-06-07,11:00,2,40,Solved
1968,Cybercrime,2024-07-14,12:00,3,64,Solved
1969,Theft,2024-07-26,12:00,6,74,Solved
1970,Robbery,2024-07-08,21:00,7,11,Solved
1971,Assault,2024-07-04,11:00,1,80,Unsolved
1972,Assault,2024-05-06,18:00,7,15,Unsolved
1973,Burglary,2024-06-19,11:00,5,32,Solved
1974,Fraud,2024-05-11,13:00,6,97,Solved
1975,Theft,2024-11-05,15:00,2,98,Solved
1976,Burglary,2024-08-05,00:00,1,30,Solved
1977,Robbery,2024-04-09,22:00,1,21,Unsolved
1978,Burglary,2024-07-21,14:00,3,56,Solved
1979,Cybercrime,2024-11-27,20:00,3,72,Unsolved
1980,Theft,2024-11-21,01:00,8,99,Solved
1981,Fraud,2024-11-02,06:00,7,31,Solved
1982,Fraud,2024-08-08,19:00,4,85,Unsolved
1983,Cybercrime,2024-10-04,09:00,5,97,Unsolved
1984,Assault,2024-03-16,06:00,5,35,Unsolved
1985,Fraud,2024-06-20,06:00,2,95,Solved
1986,Cybercrime,2024-09-16,06:00,4,6,Unsolved
1987,Fraud,2024-03-25,02:00,4,11,Unsolved
1988,Fraud,2024-09-19,09:00,3,54,Unsolved
1989,Theft,2024-04-28,04:00,2,94,Solved
1990,Assault,2024-11-17,16:00,2,67,Solved
1991,Assault,2024-04-06,14:00,4,58,Solved
1992,Burglary,2024-01-08,16:00,8,87,Solved
1993,Assault,2024-04-22,16:00,1,21,Unsolved
1994,Robbery,2024-11-22,10:00,2,47,Unsolved
1995,Robbery,2024-08-23,06:00,3,33,Solved
1996,Assault,2024-04-10,20:00,1,35,Unsolved
1997,Theft,2024-01-26,19:00,2,94,Solved
1998,Burglary,2024-04-22,08:00,5,56,Unsolved
1999,Cybercrime,2024-06-11,00:00,4,41,Unsolved
2000,Burglary,2024-09-08,02:00,3,70,Unsolved
